address_key,address_natural_key,line1,line2,city,province_id,province_name,postal_code,country_code
353,1349,Calle 1574,Piso 3 Dto C,La Plata,1,Buenos Aires,6132,AR
354,1350,Calle 5859,Piso 8 Dto B,San Rafael,4,Mendoza,8643,AR
355,1351,Calle 454,Piso 9 Dto A,Godoy Cruz,4,Mendoza,2448,AR
356,1352,Calle 3976,Piso 10 Dto C,Villa Carlos Paz,2,Córdoba,3085,AR
357,1353,Calle 878,Piso 7 Dto A,Santa Fe,3,Santa Fe,1097,AR
358,1354,Calle 7541,,Rafaela,3,Santa Fe,5426,AR
359,1355,Calle 4761,Piso 10 Dto B,CABA,1,Buenos Aires,1997,AR
360,1356,Calle 8370,,Río Cuarto,2,Córdoba,4359,AR
361,1357,Calle 8116,,Mar del Plata,1,Buenos Aires,5929,AR
362,1358,Calle 7946,,Córdoba,2,Córdoba,2879,AR
363,1359,Calle 1984,,Mar del Plata,1,Buenos Aires,4347,AR
364,1360,Calle 7272,,Mar del Plata,1,Buenos Aires,5913,AR
365,1361,Calle 3850,Piso 9 Dto B,CABA,1,Buenos Aires,3018,AR
366,1362,Calle 3028,,CABA,1,Buenos Aires,3797,AR
367,1363,Calle 3283,Piso 8 Dto B,Río Cuarto,2,Córdoba,5742,AR
368,1364,Calle 6019,Piso 11 Dto B,Godoy Cruz,4,Mendoza,7321,AR
369,1365,Calle 2428,Piso 1 Dto B,La Plata,1,Buenos Aires,2968,AR
370,1366,Calle 4961,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,1698,AR
371,1367,Calle 7510,,Godoy Cruz,4,Mendoza,6861,AR
372,1368,Calle 3454,Piso 6 Dto C,Rafaela,3,Santa Fe,9405,AR
373,1369,Calle 5765,Piso 11 Dto C,CABA,1,Buenos Aires,8528,AR
374,1370,Calle 4964,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,7168,AR
375,1371,Calle 9438,Piso 12 Dto C,Córdoba,2,Córdoba,3120,AR
376,1372,Calle 5704,Piso 10 Dto C,Río Cuarto,2,Córdoba,2107,AR
377,1373,Calle 2608,,Mar del Plata,1,Buenos Aires,9182,AR
378,1374,Calle 3877,Piso 2 Dto A,CABA,1,Buenos Aires,7882,AR
379,1375,Calle 1876,,La Plata,1,Buenos Aires,8234,AR
380,1376,Calle 2852,Piso 6 Dto A,Córdoba,2,Córdoba,7187,AR
381,1377,Calle 9118,Piso 4 Dto A,San Rafael,4,Mendoza,9046,AR
382,1378,Calle 3297,Piso 12 Dto A,Córdoba,2,Córdoba,9659,AR
383,1379,Calle 1577,,CABA,1,Buenos Aires,1085,AR
384,1380,Calle 8956,,Rafaela,3,Santa Fe,9653,AR
385,1381,Calle 9345,Piso 8 Dto C,CABA,1,Buenos Aires,6840,AR
386,1382,Calle 7191,Piso 7 Dto C,Rosario,3,Santa Fe,2161,AR
387,1383,Calle 4887,Piso 2 Dto A,Mar del Plata,1,Buenos Aires,4777,AR
388,1384,Calle 370,Piso 4 Dto B,Villa Carlos Paz,2,Córdoba,7396,AR
389,1385,Calle 4720,,CABA,1,Buenos Aires,9482,AR
390,1386,Calle 929,,Mar del Plata,1,Buenos Aires,8716,AR
391,1387,Calle 5539,,Córdoba,2,Córdoba,6481,AR
392,1388,Calle 5401,,Mar del Plata,1,Buenos Aires,9086,AR
393,1389,Calle 9995,Piso 12 Dto A,Rafaela,3,Santa Fe,2159,AR
394,1390,Calle 1321,,Río Cuarto,2,Córdoba,5432,AR
395,1391,Calle 8317,Piso 4 Dto C,La Plata,1,Buenos Aires,8069,AR
396,1392,Calle 352,,CABA,1,Buenos Aires,9752,AR
397,1393,Calle 297,,Río Cuarto,2,Córdoba,7342,AR
398,1394,Calle 6994,,Villa Carlos Paz,2,Córdoba,8175,AR
399,1395,Calle 5764,Piso 4 Dto B,Santa Fe,3,Santa Fe,1949,AR
400,1396,Calle 165,,Mar del Plata,1,Buenos Aires,1244,AR
401,1397,Calle 929,,Rosario,3,Santa Fe,5630,AR
402,1398,Calle 4002,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,8843,AR
403,1399,Calle 4100,Piso 9 Dto A,Córdoba,2,Córdoba,6848,AR
404,1400,Calle 6012,,La Plata,1,Buenos Aires,9631,AR
405,1401,Calle 8249,Piso 2 Dto A,Mar del Plata,1,Buenos Aires,7731,AR
406,1402,Calle 2247,Piso 9 Dto A,CABA,1,Buenos Aires,4453,AR
407,1403,Calle 588,Piso 4 Dto C,CABA,1,Buenos Aires,8434,AR
408,1404,Calle 4429,Piso 5 Dto C,CABA,1,Buenos Aires,5921,AR
409,1405,Calle 6291,Piso 8 Dto A,Mar del Plata,1,Buenos Aires,7302,AR
410,1406,Calle 6215,Piso 3 Dto C,CABA,1,Buenos Aires,9724,AR
411,1407,Calle 8873,Piso 6 Dto A,Córdoba,2,Córdoba,5301,AR
412,1408,Calle 7112,,Santa Fe,3,Santa Fe,2789,AR
413,1409,Calle 4710,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,9501,AR
414,1410,Calle 7657,,La Plata,1,Buenos Aires,1248,AR
415,1411,Calle 1402,Piso 4 Dto C,Santa Fe,3,Santa Fe,6530,AR
416,1412,Calle 5927,Piso 5 Dto C,La Plata,1,Buenos Aires,1202,AR
417,1413,Calle 5260,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,8581,AR
418,1414,Calle 607,,La Plata,1,Buenos Aires,7694,AR
419,1415,Calle 4530,Piso 10 Dto C,Córdoba,2,Córdoba,2049,AR
420,1416,Calle 4253,,La Plata,1,Buenos Aires,3858,AR
421,1417,Calle 813,,Rafaela,3,Santa Fe,4018,AR
422,1418,Calle 5200,,Rafaela,3,Santa Fe,1996,AR
423,1419,Calle 5790,,Mendoza,4,Mendoza,4845,AR
424,1420,Calle 7272,,Mar del Plata,1,Buenos Aires,4882,AR
425,1421,Calle 6816,Piso 2 Dto C,La Plata,1,Buenos Aires,5638,AR
426,1422,Calle 5903,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,8711,AR
427,1423,Calle 6035,,Córdoba,2,Córdoba,1418,AR
428,1424,Calle 8369,Piso 12 Dto C,Villa Carlos Paz,2,Córdoba,4520,AR
429,1425,Calle 2459,,Rosario,3,Santa Fe,2266,AR
430,1426,Calle 8983,,Río Cuarto,2,Córdoba,9646,AR
431,1427,Calle 8593,Piso 9 Dto B,Río Cuarto,2,Córdoba,5410,AR
432,1428,Calle 3999,Piso 6 Dto A,Santa Fe,3,Santa Fe,4782,AR
433,1429,Calle 3950,Piso 8 Dto C,CABA,1,Buenos Aires,6929,AR
434,1430,Calle 1253,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,4774,AR
435,1431,Calle 9329,,Rosario,3,Santa Fe,7678,AR
436,1432,Calle 5597,,Villa Carlos Paz,2,Córdoba,7692,AR
437,1433,Calle 9438,,CABA,1,Buenos Aires,3947,AR
438,1434,Calle 6859,Piso 5 Dto C,CABA,1,Buenos Aires,2654,AR
439,1435,Calle 393,,Santa Fe,3,Santa Fe,3168,AR
440,1436,Calle 6920,Piso 6 Dto A,Santa Fe,3,Santa Fe,4955,AR
441,1437,Calle 9691,,La Plata,1,Buenos Aires,1741,AR
442,1438,Calle 7355,Piso 7 Dto C,Villa Carlos Paz,2,Córdoba,8138,AR
443,1439,Calle 2206,,Rafaela,3,Santa Fe,3494,AR
444,1440,Calle 7431,Piso 7 Dto B,Villa Carlos Paz,2,Córdoba,3895,AR
445,1441,Calle 1588,Piso 4 Dto B,Villa Carlos Paz,2,Córdoba,6588,AR
446,1442,Calle 9500,Piso 9 Dto B,Río Cuarto,2,Córdoba,6288,AR
447,1443,Calle 2347,,CABA,1,Buenos Aires,8053,AR
448,1444,Calle 5151,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,3713,AR
449,1445,Calle 7192,Piso 4 Dto A,La Plata,1,Buenos Aires,5250,AR
450,1446,Calle 4566,,San Rafael,4,Mendoza,9334,AR
451,1447,Calle 8845,,CABA,1,Buenos Aires,9001,AR
452,1448,Calle 9358,Piso 7 Dto C,La Plata,1,Buenos Aires,9534,AR
453,1449,Calle 1796,,Santa Fe,3,Santa Fe,8281,AR
454,1450,Calle 2242,,CABA,1,Buenos Aires,6795,AR
455,1451,Calle 1219,Piso 6 Dto A,Córdoba,2,Córdoba,5523,AR
456,1452,Calle 1214,Piso 12 Dto C,Río Cuarto,2,Córdoba,1628,AR
457,1453,Calle 8541,,Mar del Plata,1,Buenos Aires,1130,AR
458,1454,Calle 3608,Piso 11 Dto A,La Plata,1,Buenos Aires,8702,AR
459,1455,Calle 8139,,CABA,1,Buenos Aires,2453,AR
460,1456,Calle 3510,,Rafaela,3,Santa Fe,9039,AR
461,1457,Calle 2919,Piso 1 Dto B,Río Cuarto,2,Córdoba,7230,AR
462,1458,Calle 8692,Piso 11 Dto A,Villa Carlos Paz,2,Córdoba,4799,AR
463,1459,Calle 6426,Piso 10 Dto B,Villa Carlos Paz,2,Córdoba,5840,AR
464,1460,Calle 6875,,La Plata,1,Buenos Aires,7960,AR
465,1461,Calle 1861,Piso 6 Dto C,La Plata,1,Buenos Aires,3098,AR
466,1462,Calle 9848,,Santa Fe,3,Santa Fe,1474,AR
467,1463,Calle 6702,Piso 1 Dto C,CABA,1,Buenos Aires,5286,AR
468,1464,Calle 6967,,La Plata,1,Buenos Aires,5396,AR
469,1465,Calle 748,Piso 5 Dto B,Villa Carlos Paz,2,Córdoba,4625,AR
470,1466,Calle 1808,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,3117,AR
471,1467,Calle 346,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,6778,AR
472,1468,Calle 8498,,CABA,1,Buenos Aires,3572,AR
473,1469,Calle 3758,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,6431,AR
474,1470,Calle 4075,,Mar del Plata,1,Buenos Aires,9627,AR
475,1471,Calle 693,Piso 3 Dto B,La Plata,1,Buenos Aires,1397,AR
476,1472,Calle 4052,,Río Cuarto,2,Córdoba,7190,AR
477,1473,Calle 4424,,Mar del Plata,1,Buenos Aires,9265,AR
478,1474,Calle 8876,,Mar del Plata,1,Buenos Aires,7408,AR
479,1475,Calle 5304,,Santa Fe,3,Santa Fe,5950,AR
480,1476,Calle 4330,Piso 11 Dto C,CABA,1,Buenos Aires,7169,AR
481,1477,Calle 6658,Piso 9 Dto B,CABA,1,Buenos Aires,5659,AR
482,1478,Calle 283,Piso 8 Dto C,La Plata,1,Buenos Aires,7106,AR
483,1479,Calle 3672,Piso 10 Dto A,Villa Carlos Paz,2,Córdoba,4802,AR
484,1480,Calle 1786,Piso 11 Dto B,Mar del Plata,1,Buenos Aires,3355,AR
485,1481,Calle 3403,,CABA,1,Buenos Aires,2374,AR
486,1482,Calle 8576,,La Plata,1,Buenos Aires,1965,AR
487,1483,Calle 5536,Piso 3 Dto A,La Plata,1,Buenos Aires,7660,AR
488,1484,Calle 9215,Piso 8 Dto C,CABA,1,Buenos Aires,6128,AR
489,1485,Calle 7914,,Mar del Plata,1,Buenos Aires,2721,AR
490,1486,Calle 2086,,Villa Carlos Paz,2,Córdoba,3722,AR
491,1487,Calle 640,,CABA,1,Buenos Aires,9594,AR
492,1488,Calle 6851,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,2926,AR
493,1489,Calle 4442,Piso 9 Dto B,San Rafael,4,Mendoza,3718,AR
494,1490,Calle 3350,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,9509,AR
495,1491,Calle 5410,,CABA,1,Buenos Aires,3690,AR
496,1492,Calle 161,,Villa Carlos Paz,2,Córdoba,3463,AR
497,1493,Calle 5110,,CABA,1,Buenos Aires,2537,AR
498,1494,Calle 1002,,CABA,1,Buenos Aires,2093,AR
499,1495,Calle 5652,,Córdoba,2,Córdoba,5498,AR
500,1496,Calle 9576,Piso 12 Dto B,Santa Fe,3,Santa Fe,7607,AR
501,1497,Calle 3320,,Río Cuarto,2,Córdoba,2687,AR
502,1498,Calle 9236,Piso 2 Dto A,La Plata,1,Buenos Aires,6409,AR
503,1499,Calle 7757,,San Rafael,4,Mendoza,4798,AR
504,1500,Calle 2401,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,1004,AR
505,1501,Calle 2245,Piso 9 Dto B,CABA,1,Buenos Aires,8728,AR
506,1502,Calle 3945,Piso 9 Dto B,CABA,1,Buenos Aires,7316,AR
507,1503,Calle 5194,,Mar del Plata,1,Buenos Aires,3721,AR
508,1504,Calle 9184,Piso 8 Dto B,Villa Carlos Paz,2,Córdoba,2970,AR
509,1505,Calle 5705,Piso 3 Dto A,Rafaela,3,Santa Fe,8636,AR
510,1506,Calle 9172,Piso 4 Dto B,Córdoba,2,Córdoba,3932,AR
511,1507,Calle 8619,Piso 4 Dto A,La Plata,1,Buenos Aires,6381,AR
512,1508,Calle 8238,Piso 1 Dto C,Godoy Cruz,4,Mendoza,1549,AR
513,1509,Calle 720,Piso 12 Dto C,Villa Carlos Paz,2,Córdoba,5492,AR
514,1510,Calle 7714,Piso 10 Dto C,Mendoza,4,Mendoza,9033,AR
515,1511,Calle 8939,Piso 2 Dto A,Mar del Plata,1,Buenos Aires,1472,AR
516,1512,Calle 2157,,Córdoba,2,Córdoba,1918,AR
517,1513,Calle 5149,Piso 2 Dto C,Córdoba,2,Córdoba,4181,AR
518,1514,Calle 5186,Piso 12 Dto A,Mar del Plata,1,Buenos Aires,9459,AR
519,1515,Calle 6822,,Godoy Cruz,4,Mendoza,2064,AR
520,1516,Calle 2417,,Rafaela,3,Santa Fe,3827,AR
521,1517,Calle 3256,Piso 12 Dto C,Mar del Plata,1,Buenos Aires,3833,AR
522,1518,Calle 5746,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,2410,AR
523,1519,Calle 2991,,CABA,1,Buenos Aires,6201,AR
524,1520,Calle 3564,Piso 11 Dto B,Rosario,3,Santa Fe,2331,AR
525,1521,Calle 3131,,Mar del Plata,1,Buenos Aires,6087,AR
526,1522,Calle 2917,Piso 5 Dto A,La Plata,1,Buenos Aires,7782,AR
527,1523,Calle 3265,Piso 3 Dto B,Santa Fe,3,Santa Fe,8202,AR
528,1524,Calle 9482,Piso 6 Dto B,La Plata,1,Buenos Aires,3793,AR
529,1525,Calle 6319,,San Rafael,4,Mendoza,8108,AR
530,1526,Calle 4730,Piso 4 Dto B,Río Cuarto,2,Córdoba,2486,AR
531,1527,Calle 3576,,Santa Fe,3,Santa Fe,2889,AR
532,1528,Calle 7786,Piso 3 Dto B,Córdoba,2,Córdoba,7099,AR
533,1529,Calle 555,,Mar del Plata,1,Buenos Aires,6879,AR
534,1530,Calle 5484,,La Plata,1,Buenos Aires,4065,AR
535,1531,Calle 8959,Piso 3 Dto A,La Plata,1,Buenos Aires,8478,AR
536,1532,Calle 3991,Piso 5 Dto C,Villa Carlos Paz,2,Córdoba,6535,AR
537,1533,Calle 658,,Villa Carlos Paz,2,Córdoba,7897,AR
538,1534,Calle 6566,,Rafaela,3,Santa Fe,9391,AR
539,1535,Calle 8587,,San Rafael,4,Mendoza,3128,AR
540,1536,Calle 1482,Piso 5 Dto A,Rosario,3,Santa Fe,8515,AR
541,1537,Calle 2417,Piso 4 Dto A,CABA,1,Buenos Aires,6038,AR
542,1538,Calle 7153,,CABA,1,Buenos Aires,3525,AR
543,1539,Calle 82,Piso 8 Dto A,Santa Fe,3,Santa Fe,2636,AR
544,1540,Calle 3482,Piso 8 Dto C,La Plata,1,Buenos Aires,8593,AR
545,1541,Calle 6351,,Rosario,3,Santa Fe,7551,AR
546,1542,Calle 6957,,Rafaela,3,Santa Fe,6683,AR
547,1543,Calle 441,,Río Cuarto,2,Córdoba,4852,AR
548,1544,Calle 27,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,2265,AR
549,1545,Calle 725,Piso 4 Dto B,CABA,1,Buenos Aires,2521,AR
550,1546,Calle 6975,Piso 3 Dto B,CABA,1,Buenos Aires,7337,AR
551,1547,Calle 2942,,La Plata,1,Buenos Aires,8617,AR
552,1548,Calle 1662,,Mar del Plata,1,Buenos Aires,3635,AR
553,1549,Calle 6292,,Mar del Plata,1,Buenos Aires,8964,AR
554,1550,Calle 4964,,CABA,1,Buenos Aires,8377,AR
555,1551,Calle 5490,,La Plata,1,Buenos Aires,3930,AR
556,1552,Calle 1311,Piso 3 Dto A,La Plata,1,Buenos Aires,5224,AR
557,1553,Calle 7455,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,5615,AR
558,1554,Calle 7541,Piso 6 Dto A,La Plata,1,Buenos Aires,5134,AR
559,1555,Calle 386,,La Plata,1,Buenos Aires,5804,AR
560,1556,Calle 5319,,La Plata,1,Buenos Aires,2829,AR
561,1557,Calle 6492,,Río Cuarto,2,Córdoba,9765,AR
562,1558,Calle 8085,Piso 7 Dto B,CABA,1,Buenos Aires,8504,AR
563,1559,Calle 8578,,San Rafael,4,Mendoza,2253,AR
564,1560,Calle 9984,,CABA,1,Buenos Aires,7257,AR
565,1561,Calle 5535,Piso 11 Dto C,Mendoza,4,Mendoza,7922,AR
566,1562,Calle 4209,,Mar del Plata,1,Buenos Aires,8101,AR
567,1563,Calle 4276,,Rafaela,3,Santa Fe,1800,AR
568,1564,Calle 7159,,Córdoba,2,Córdoba,5535,AR
569,1565,Calle 6532,Piso 3 Dto C,Río Cuarto,2,Córdoba,5467,AR
570,1566,Calle 6789,Piso 11 Dto A,CABA,1,Buenos Aires,5375,AR
571,1567,Calle 5213,,Río Cuarto,2,Córdoba,1296,AR
572,1568,Calle 4716,Piso 12 Dto C,Mar del Plata,1,Buenos Aires,7893,AR
573,1569,Calle 9137,Piso 1 Dto B,La Plata,1,Buenos Aires,6237,AR
574,1570,Calle 7569,,Rosario,3,Santa Fe,9720,AR
575,1571,Calle 6602,,Villa Carlos Paz,2,Córdoba,8971,AR
576,1572,Calle 3401,Piso 12 Dto C,Mendoza,4,Mendoza,5981,AR
577,1573,Calle 7658,,Santa Fe,3,Santa Fe,6761,AR
578,1574,Calle 4652,Piso 9 Dto C,CABA,1,Buenos Aires,4845,AR
579,1575,Calle 6201,,Mendoza,4,Mendoza,7483,AR
580,1576,Calle 9352,,CABA,1,Buenos Aires,7571,AR
581,1577,Calle 6852,Piso 10 Dto B,CABA,1,Buenos Aires,6950,AR
582,1578,Calle 5207,Piso 9 Dto C,Río Cuarto,2,Córdoba,4688,AR
583,1579,Calle 4691,,La Plata,1,Buenos Aires,7554,AR
584,1580,Calle 7603,,La Plata,1,Buenos Aires,7280,AR
585,1581,Calle 3095,,Godoy Cruz,4,Mendoza,3270,AR
586,1582,Calle 9349,,San Rafael,4,Mendoza,6325,AR
587,1583,Calle 7732,Piso 11 Dto A,Mar del Plata,1,Buenos Aires,1372,AR
588,1584,Calle 2645,,Córdoba,2,Córdoba,3870,AR
589,1585,Calle 5288,,Mendoza,4,Mendoza,1506,AR
590,1586,Calle 4015,Piso 11 Dto C,Villa Carlos Paz,2,Córdoba,4963,AR
591,1587,Calle 1822,,San Rafael,4,Mendoza,5011,AR
592,1588,Calle 113,Piso 12 Dto A,Córdoba,2,Córdoba,9515,AR
593,1589,Calle 6834,,Rosario,3,Santa Fe,9751,AR
594,1590,Calle 980,,Mar del Plata,1,Buenos Aires,6953,AR
595,1591,Calle 7210,,Río Cuarto,2,Córdoba,3391,AR
596,1592,Calle 1832,Piso 12 Dto A,Rafaela,3,Santa Fe,7764,AR
597,1593,Calle 7907,,CABA,1,Buenos Aires,6407,AR
598,1594,Calle 8054,Piso 4 Dto B,Mar del Plata,1,Buenos Aires,5838,AR
599,1595,Calle 4226,,La Plata,1,Buenos Aires,3294,AR
600,1596,Calle 3622,Piso 6 Dto C,CABA,1,Buenos Aires,5771,AR
601,1597,Calle 9301,Piso 11 Dto B,Mendoza,4,Mendoza,8206,AR
602,1598,Calle 2107,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,7295,AR
603,1599,Calle 3468,,Córdoba,2,Córdoba,1197,AR
604,1600,Calle 8468,,Mar del Plata,1,Buenos Aires,6639,AR
605,1601,Calle 5150,Piso 9 Dto B,Río Cuarto,2,Córdoba,8950,AR
606,1602,Calle 2874,,Santa Fe,3,Santa Fe,2060,AR
607,1603,Calle 3676,,CABA,1,Buenos Aires,4226,AR
608,1604,Calle 200,,Mar del Plata,1,Buenos Aires,4318,AR
609,1605,Calle 1620,,Villa Carlos Paz,2,Córdoba,5447,AR
610,1606,Calle 8811,Piso 2 Dto A,San Rafael,4,Mendoza,9567,AR
611,1607,Calle 2994,,Mar del Plata,1,Buenos Aires,4741,AR
612,1608,Calle 4355,,Mar del Plata,1,Buenos Aires,4113,AR
613,1609,Calle 8562,,Mendoza,4,Mendoza,4728,AR
614,1610,Calle 7820,,Río Cuarto,2,Córdoba,6224,AR
615,1611,Calle 7241,,CABA,1,Buenos Aires,2636,AR
616,1612,Calle 7983,,Río Cuarto,2,Córdoba,8041,AR
617,1613,Calle 3192,Piso 10 Dto C,Villa Carlos Paz,2,Córdoba,1008,AR
618,1614,Calle 4436,,Rafaela,3,Santa Fe,6384,AR
619,1615,Calle 4910,,La Plata,1,Buenos Aires,6589,AR
620,1616,Calle 5060,,Río Cuarto,2,Córdoba,3984,AR
621,1617,Calle 7709,,Mar del Plata,1,Buenos Aires,2074,AR
622,1618,Calle 7262,,Córdoba,2,Córdoba,4171,AR
623,1619,Calle 5034,Piso 9 Dto B,Rosario,3,Santa Fe,9690,AR
624,1620,Calle 9987,,La Plata,1,Buenos Aires,6304,AR
625,1621,Calle 2815,,La Plata,1,Buenos Aires,6335,AR
626,1622,Calle 9753,Piso 7 Dto C,San Rafael,4,Mendoza,4747,AR
627,1623,Calle 6076,Piso 3 Dto B,La Plata,1,Buenos Aires,6798,AR
628,1624,Calle 9229,,La Plata,1,Buenos Aires,7620,AR
629,1625,Calle 2293,,Godoy Cruz,4,Mendoza,4313,AR
630,1626,Calle 4830,Piso 6 Dto A,Villa Carlos Paz,2,Córdoba,8004,AR
631,1627,Calle 3268,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,5488,AR
632,1628,Calle 5333,Piso 12 Dto B,CABA,1,Buenos Aires,1753,AR
633,1629,Calle 7980,Piso 4 Dto B,Río Cuarto,2,Córdoba,1971,AR
634,1630,Calle 4523,Piso 9 Dto B,La Plata,1,Buenos Aires,5656,AR
635,1631,Calle 1213,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,3486,AR
636,1632,Calle 3277,Piso 9 Dto A,Río Cuarto,2,Córdoba,5017,AR
637,1633,Calle 4272,Piso 9 Dto C,Río Cuarto,2,Córdoba,1358,AR
638,1634,Calle 5144,,Rosario,3,Santa Fe,4016,AR
639,1635,Calle 5935,Piso 6 Dto A,La Plata,1,Buenos Aires,5183,AR
640,1636,Calle 6731,Piso 7 Dto B,Mar del Plata,1,Buenos Aires,1786,AR
641,1637,Calle 6120,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,1525,AR
642,1638,Calle 8828,Piso 8 Dto B,Santa Fe,3,Santa Fe,2099,AR
643,1639,Calle 1841,,Río Cuarto,2,Córdoba,8675,AR
644,1640,Calle 7061,Piso 5 Dto B,Rafaela,3,Santa Fe,3493,AR
645,1641,Calle 9425,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,1351,AR
646,1642,Calle 6389,,Córdoba,2,Córdoba,6281,AR
647,1643,Calle 9575,Piso 11 Dto B,CABA,1,Buenos Aires,4282,AR
648,1644,Calle 9452,,Rafaela,3,Santa Fe,4377,AR
649,1645,Calle 8740,,CABA,1,Buenos Aires,9848,AR
650,1646,Calle 5167,,Godoy Cruz,4,Mendoza,4304,AR
651,1647,Calle 3818,,La Plata,1,Buenos Aires,3249,AR
652,1648,Calle 417,,La Plata,1,Buenos Aires,7232,AR
653,1649,Calle 3255,,La Plata,1,Buenos Aires,2521,AR
654,1650,Calle 8463,,Mar del Plata,1,Buenos Aires,2971,AR
655,1651,Calle 5192,,Villa Carlos Paz,2,Córdoba,2487,AR
656,1652,Calle 8336,,La Plata,1,Buenos Aires,1118,AR
657,1653,Calle 1640,Piso 6 Dto B,Santa Fe,3,Santa Fe,2069,AR
658,1654,Calle 4927,,San Rafael,4,Mendoza,7384,AR
659,1655,Calle 5297,,La Plata,1,Buenos Aires,3905,AR
660,1656,Calle 2552,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,1638,AR
661,1657,Calle 4802,Piso 6 Dto C,Córdoba,2,Córdoba,3580,AR
662,1658,Calle 2481,,Mar del Plata,1,Buenos Aires,6981,AR
663,1659,Calle 8152,Piso 4 Dto B,Rosario,3,Santa Fe,7114,AR
664,1660,Calle 424,Piso 6 Dto A,Córdoba,2,Córdoba,1560,AR
665,1661,Calle 8839,,Mendoza,4,Mendoza,3591,AR
666,1662,Calle 1510,,CABA,1,Buenos Aires,8793,AR
667,1663,Calle 7216,,San Rafael,4,Mendoza,6102,AR
668,1664,Calle 2101,Piso 6 Dto C,La Plata,1,Buenos Aires,2579,AR
669,1665,Calle 3216,,Mar del Plata,1,Buenos Aires,3336,AR
670,1666,Calle 1554,Piso 12 Dto B,Río Cuarto,2,Córdoba,2724,AR
671,1667,Calle 4934,Piso 6 Dto C,CABA,1,Buenos Aires,9518,AR
672,1668,Calle 2158,Piso 6 Dto B,Villa Carlos Paz,2,Córdoba,3379,AR
673,1669,Calle 787,,Villa Carlos Paz,2,Córdoba,3342,AR
674,1670,Calle 2653,,Rosario,3,Santa Fe,8877,AR
675,1671,Calle 9457,,Rosario,3,Santa Fe,8425,AR
676,1672,Calle 4577,Piso 11 Dto C,CABA,1,Buenos Aires,6525,AR
677,1673,Calle 8994,,La Plata,1,Buenos Aires,6609,AR
678,1674,Calle 6989,,La Plata,1,Buenos Aires,2549,AR
679,1675,Calle 1971,Piso 9 Dto C,Mendoza,4,Mendoza,3069,AR
680,1676,Calle 9066,,La Plata,1,Buenos Aires,7513,AR
681,1677,Calle 3635,Piso 1 Dto A,Mar del Plata,1,Buenos Aires,9611,AR
682,1678,Calle 8603,Piso 1 Dto C,Río Cuarto,2,Córdoba,9838,AR
683,1679,Calle 2733,,Río Cuarto,2,Córdoba,3713,AR
684,1680,Calle 2492,Piso 9 Dto C,Rafaela,3,Santa Fe,4312,AR
685,1681,Calle 4858,Piso 7 Dto C,La Plata,1,Buenos Aires,8807,AR
686,1682,Calle 4916,Piso 1 Dto A,Mar del Plata,1,Buenos Aires,6105,AR
687,1683,Calle 9732,Piso 2 Dto A,San Rafael,4,Mendoza,3298,AR
688,1684,Calle 3973,Piso 7 Dto A,CABA,1,Buenos Aires,7406,AR
689,1685,Calle 1156,,La Plata,1,Buenos Aires,7577,AR
690,1686,Calle 2488,,Río Cuarto,2,Córdoba,5513,AR
691,1687,Calle 8530,,CABA,1,Buenos Aires,8718,AR
692,1688,Calle 2046,Piso 9 Dto C,Villa Carlos Paz,2,Córdoba,3517,AR
693,1689,Calle 5594,Piso 5 Dto A,Rafaela,3,Santa Fe,5185,AR
694,1690,Calle 9585,Piso 3 Dto C,Villa Carlos Paz,2,Córdoba,5769,AR
695,1691,Calle 9885,,CABA,1,Buenos Aires,9102,AR
696,1692,Calle 1724,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,5123,AR
697,1693,Calle 4117,,Mar del Plata,1,Buenos Aires,2656,AR
698,1694,Calle 3628,Piso 10 Dto B,La Plata,1,Buenos Aires,2703,AR
699,1695,Calle 6158,Piso 10 Dto C,Río Cuarto,2,Córdoba,1689,AR
700,1696,Calle 1616,,Río Cuarto,2,Córdoba,4909,AR
701,1697,Calle 9893,,Río Cuarto,2,Córdoba,6690,AR
702,1698,Calle 8565,Piso 1 Dto B,Rafaela,3,Santa Fe,1420,AR
703,1699,Calle 5390,Piso 2 Dto B,Córdoba,2,Córdoba,1464,AR
