order_key,customer_key,channel_key,store_key,total_amount,order_date
1000000474,613,2,1.0,17242.5,2024-08-03 20:26:23
1000000475,941,2,2.0,27588.0,2025-05-14 05:13:25
1000000476,748,1,,72411.0,2025-03-28 10:47:01
1000000477,780,1,,14694.0,2025-05-17 00:18:39
1000000478,642,2,3.0,13068.0,2024-02-08 08:01:51
1000000479,320,2,2.0,53361.0,2025-07-09 11:19:44
1000000480,843,2,3.0,43560.0,2025-06-08 22:14:21
1000000481,956,2,2.0,29221.5,2024-01-29 17:59:13
1000000482,348,2,1.0,37933.5,2024-12-07 05:32:30
1000000483,445,1,,15720.0,2024-01-08 05:58:36
1000000484,758,1,,33144.0,2025-08-06 15:11:59
1000000485,481,1,,52927.5,2024-06-27 19:54:34
1000000486,1303,2,3.0,51909.0,2024-07-24 14:09:03
1000000487,1020,2,4.0,29040.0,2024-12-31 15:20:44
1000000488,1376,1,,55350.0,2024-05-20 00:51:46
1000000489,1083,2,1.0,67663.2,2025-08-24 14:12:37
1000000490,760,2,1.0,30855.0,2024-09-30 00:08:59
1000000491,1011,2,2.0,13068.0,2024-11-16 19:56:41
1000000492,913,2,3.0,36826.35,2025-09-27 18:24:33
1000000493,1012,1,,15429.6,2025-06-26 17:06:51
1000000494,1228,1,,57229.05,2024-07-25 12:00:44
1000000495,1180,2,3.0,83853.0,2025-04-30 06:23:35
1000000496,173,1,,19287.0,2024-11-14 22:30:11
1000000497,143,2,1.0,83490.0,2024-09-03 11:44:03
1000000498,1036,1,,18687.0,2024-09-03 11:41:38
1000000499,829,1,,18351.75,2025-07-06 08:34:18
1000000500,214,1,,69744.0,2025-04-11 18:01:49
1000000501,1242,2,1.0,36300.0,2024-05-19 07:17:57
1000000502,1379,1,,27036.0,2024-10-03 03:51:30
1000000503,1415,1,,43888.8,2025-08-20 13:35:54
1000000504,511,1,,28488.0,2025-02-08 02:50:08
1000000505,920,2,2.0,41382.0,2025-04-14 23:04:08
1000000506,69,1,,44651.1,2024-12-06 05:32:58
1000000507,492,2,4.0,19057.5,2025-07-10 18:14:18
1000000508,523,1,,24422.4,2024-06-03 20:23:50
1000000509,1382,1,,54861.0,2025-08-03 00:05:53
1000000510,310,1,,74826.0,2024-09-02 00:22:45
1000000511,457,1,,59895.0,2024-01-07 07:18:50
1000000512,396,1,,15129.6,2025-09-16 22:58:59
1000000513,538,2,3.0,32016.6,2024-12-13 02:47:30
1000000514,6,2,1.0,93291.0,2024-10-13 16:10:02
1000000515,733,1,,18868.5,2024-01-01 18:07:21
1000000516,56,2,1.0,108028.8,2025-03-18 17:57:55
1000000517,367,1,,30540.0,2024-06-20 05:16:44
1000000518,812,2,1.0,13068.0,2025-06-22 17:51:56
1000000519,669,1,,60867.6,2024-04-21 00:22:18
1000000520,566,1,,98638.8,2024-01-29 21:32:00
1000000521,1055,1,,63797.25,2024-08-27 03:44:31
1000000522,577,1,,44460.0,2024-08-26 16:09:08
1000000523,689,2,3.0,28459.2,2024-09-20 18:04:41
1000000524,787,2,4.0,54450.0,2024-05-13 20:34:58
1000000525,32,1,,27036.0,2024-01-13 03:58:31
1000000526,434,1,,54261.0,2024-02-19 10:18:19
1000000527,1470,2,2.0,36300.0,2025-05-19 01:14:06
1000000528,226,2,3.0,18150.0,2024-02-22 18:32:18
1000000529,1190,1,,58989.6,2024-10-19 07:14:33
1000000530,1004,1,,29959.2,2024-05-11 02:35:07
1000000531,1315,2,4.0,39930.0,2024-12-09 06:49:56
1000000532,701,1,,17535.0,2024-10-11 07:14:37
1000000533,843,1,,42882.0,2025-04-28 19:51:50
1000000534,1167,1,,24829.2,2025-02-21 16:44:18
1000000535,681,1,,59541.36,2025-04-09 01:16:49
1000000536,513,2,4.0,43560.0,2025-03-02 08:01:17
1000000537,970,2,1.0,41164.2,2024-08-30 05:40:41
1000000538,383,1,,30903.0,2024-12-16 09:10:50
1000000539,527,1,,53249.28,2025-02-28 07:25:00
1000000540,757,1,,13068.0,2025-04-02 08:47:52
1000000541,12,2,3.0,14520.0,2024-12-31 07:45:35
1000000542,1022,1,,46023.24,2024-05-02 13:39:33
1000000543,619,1,,18442.5,2024-07-27 16:42:38
1000000544,461,2,3.0,17968.5,2024-03-23 12:27:13
1000000545,1454,2,1.0,29882.16,2025-03-28 18:59:40
1000000546,1199,1,,29949.6,2024-11-16 08:47:00
1000000547,1398,1,,30240.0,2025-06-02 23:16:25
1000000548,401,1,,37109.25,2025-09-18 08:31:23
1000000549,1360,1,,27588.0,2025-03-14 05:14:47
1000000550,768,1,,42664.2,2025-04-15 06:52:15
1000000551,295,1,,43308.0,2025-09-29 10:20:11
1000000552,1270,2,2.0,26136.0,2025-04-24 19:32:52
1000000553,999,2,3.0,43560.0,2024-06-24 23:47:54
1000000554,264,1,,54561.0,2025-05-25 13:24:00
1000000555,1372,1,,17835.0,2025-08-01 08:16:15
1000000556,103,2,1.0,35283.6,2025-01-22 14:29:33
1000000557,493,2,3.0,35574.0,2024-04-08 07:01:48
1000000558,136,2,4.0,54450.0,2024-09-23 03:27:10
1000000559,1399,2,1.0,70603.5,2025-01-11 23:06:18
1000000560,1364,1,,58072.5,2025-05-08 00:54:11
1000000561,1437,1,,41382.0,2025-03-15 06:52:48
1000000562,108,1,,42282.0,2025-06-04 06:48:51
1000000563,1480,2,2.0,14701.5,2024-03-20 18:04:05
1000000564,1220,2,4.0,45012.0,2024-05-13 20:19:42
1000000565,439,1,,86505.0,2024-06-10 11:35:47
1000000566,68,1,,28788.0,2025-04-09 16:26:09
1000000567,691,2,4.0,32670.0,2024-08-05 12:31:26
1000000568,1039,2,4.0,37243.8,2024-06-20 04:01:58
1000000569,1259,2,1.0,13794.0,2025-05-11 15:14:43
1000000570,1373,2,1.0,34485.0,2024-09-01 18:09:51
1000000571,274,2,3.0,16335.0,2024-04-21 04:33:40
1000000572,1372,2,1.0,57172.5,2024-09-01 06:52:10
1000000573,1385,1,,43588.8,2024-01-13 23:13:39
1000000574,433,1,,40704.0,2024-03-28 13:43:27
1000000575,531,2,1.0,48024.9,2025-04-29 14:31:37
1000000576,1152,1,,27336.0,2024-05-31 04:57:41
1000000577,1031,2,2.0,43560.0,2025-01-15 08:08:56
1000000578,524,2,1.0,18104.62,2024-11-18 15:19:00
1000000579,196,1,,17172.0,2025-05-01 20:43:59
1000000580,90,1,,70286.16,2024-05-07 11:34:49
1000000581,1426,1,,17835.0,2024-03-31 07:27:21
1000000582,844,1,,27036.0,2024-10-07 04:18:36
1000000583,1440,1,,43588.8,2024-12-05 07:46:29
1000000584,978,1,,31464.6,2024-06-17 04:29:58
1000000585,1150,2,3.0,31218.0,2024-05-20 20:29:50
1000000586,402,1,,50994.0,2025-08-25 02:19:20
1000000587,334,2,2.0,19565.7,2024-12-31 15:35:05
1000000588,99,1,,81069.6,2025-02-19 10:34:44
1000000589,1420,2,1.0,30818.7,2025-08-01 17:25:20
1000000590,903,1,,71032.12,2024-06-29 13:39:00
1000000591,258,1,,29940.0,2024-10-25 05:48:44
1000000592,223,2,2.0,26136.0,2024-02-23 16:01:12
1000000593,376,2,3.0,42688.8,2024-08-05 10:49:04
1000000594,919,1,,52627.5,2025-03-12 09:23:12
1000000595,900,1,,31990.95,2024-11-09 20:06:20
1000000596,639,2,1.0,56900.25,2024-08-12 02:13:50
1000000597,188,1,,83020.2,2024-02-25 00:39:34
1000000598,147,2,4.0,29882.16,2024-10-23 03:31:23
1000000599,1119,1,,55650.0,2024-02-29 12:57:11
1000000600,41,1,,49005.0,2025-01-11 11:07:38
1000000601,589,1,,17242.5,2024-09-05 19:39:30
1000000602,358,1,,52655.25,2024-12-05 10:09:05
1000000603,358,1,,41077.08,2025-05-08 16:40:10
1000000604,855,1,,59897.1,2024-10-28 01:20:11
1000000605,142,2,2.0,12806.64,2024-06-13 13:25:44
1000000606,79,2,3.0,14701.5,2024-02-19 23:38:55
1000000607,338,1,,36183.6,2024-06-02 12:51:25
1000000608,1019,2,1.0,65340.0,2024-11-16 19:26:05
1000000609,590,2,2.0,45520.2,2024-05-25 08:27:34
1000000610,1120,1,,87557.7,2025-04-26 12:37:30
1000000611,1154,1,,29959.2,2024-08-16 08:15:58
1000000612,1228,1,,40104.0,2025-05-15 07:13:26
1000000613,172,1,,31246.8,2025-08-17 20:35:34
1000000614,593,2,3.0,90089.34,2025-02-01 00:52:32
1000000615,681,2,2.0,36300.0,2024-01-31 21:08:26
1000000616,840,1,,58443.0,2025-04-23 16:19:33
1000000617,1145,1,,39319.92,2024-06-20 04:17:26
1000000618,412,1,,37200.0,2025-01-15 00:00:04
1000000619,400,1,,29359.2,2025-07-27 06:31:23
1000000620,698,1,,43588.8,2024-02-20 14:00:24
1000000621,751,1,,84753.0,2024-10-24 01:15:32
1000000622,1495,1,,68659.92,2025-06-17 23:35:45
1000000623,1207,1,,104192.7,2024-10-18 17:12:41
1000000624,691,2,2.0,34485.0,2024-06-16 18:33:42
1000000625,144,2,4.0,45375.0,2024-11-05 11:17:27
1000000626,136,2,3.0,100841.4,2024-07-09 07:36:08
1000000627,984,2,2.0,51455.25,2024-02-28 03:26:06
1000000628,165,2,4.0,46957.68,2024-07-02 06:18:40
1000000629,893,1,,73282.44,2025-01-29 03:23:57
1000000630,1117,1,,33870.0,2025-04-16 00:45:18
1000000631,992,2,3.0,44558.25,2024-09-11 12:23:09
1000000632,1325,2,3.0,42688.8,2024-10-14 06:50:33
1000000633,232,2,4.0,44823.24,2024-07-30 22:01:26
1000000634,1051,1,,48924.9,2024-09-25 08:32:50
1000000635,809,2,1.0,85493.76,2025-02-24 08:22:28
1000000636,442,1,,26136.0,2024-10-07 19:47:47
1000000637,385,2,4.0,38419.92,2025-01-21 21:12:54
1000000638,24,2,3.0,34303.5,2024-01-27 19:30:27
1000000639,548,2,3.0,53361.0,2024-02-20 07:53:07
1000000640,1429,1,,39433.5,2024-04-19 19:37:10
1000000641,1417,2,2.0,14941.08,2025-02-21 12:08:59
1000000642,750,1,,77621.1,2024-09-27 06:49:57
1000000643,1451,1,,65975.25,2024-10-13 20:51:32
1000000644,1147,1,,24722.4,2024-02-10 12:50:20
1000000645,1489,1,,113195.1,2025-09-02 09:39:24
1000000646,1216,1,,60838.8,2025-03-16 08:43:26
1000000647,758,1,,18687.0,2024-07-23 09:55:10
1000000648,1297,1,,55650.0,2024-07-24 06:20:05
1000000649,561,1,,48816.0,2025-07-07 08:32:38
1000000650,1017,1,,38143.8,2025-09-15 10:53:59
1000000651,404,1,,13968.0,2025-06-10 06:34:01
1000000652,31,2,4.0,28459.2,2024-08-24 10:39:51
1000000653,648,1,,17835.0,2025-04-08 22:51:25
1000000654,157,1,,44460.0,2024-08-20 01:50:36
1000000655,527,2,1.0,34303.5,2025-02-19 14:57:19
1000000656,6,1,,18687.0,2025-06-05 14:54:46
1000000657,108,1,,42582.0,2024-06-09 00:41:42
1000000658,1469,1,,50903.25,2024-08-29 03:35:32
1000000659,414,2,3.0,30492.0,2024-12-04 08:55:19
1000000660,1285,1,,106041.38,2024-04-09 03:00:50
1000000661,1394,1,,39433.5,2024-05-31 23:59:01
1000000662,473,2,2.0,14701.5,2024-11-13 21:36:34
1000000663,366,2,1.0,14229.6,2024-06-10 14:24:39
1000000664,1394,1,,55950.0,2025-04-19 10:41:06
1000000665,1484,2,1.0,39131.4,2025-04-10 19:21:09
1000000666,171,1,,29659.2,2025-05-27 04:50:07
1000000667,1262,2,3.0,32670.0,2025-06-28 07:21:53
1000000668,1123,1,,40704.0,2024-09-13 20:10:02
1000000669,343,1,,69807.0,2024-09-15 23:26:55
1000000670,1433,1,,39204.0,2024-06-19 06:22:24
1000000671,1100,1,,30240.0,2024-05-03 22:28:31
1000000672,73,1,,16073.4,2024-04-17 11:09:57
1000000673,1165,2,3.0,53361.0,2025-06-21 01:00:48
1000000674,383,2,3.0,49005.0,2025-07-17 06:16:54
1000000675,1313,1,,30540.0,2025-06-21 13:13:23
1000000676,997,2,2.0,58697.1,2024-10-27 23:53:29
1000000677,3,2,1.0,75576.6,2024-12-17 05:44:29
1000000678,323,1,,31692.0,2024-05-22 20:35:58
1000000679,961,1,,50205.0,2024-04-16 15:48:46
1000000680,1130,2,2.0,43451.1,2024-12-06 23:38:05
1000000681,318,1,,55650.0,2024-11-08 23:13:12
1000000682,579,2,3.0,71383.95,2024-02-11 00:12:52
1000000683,1341,1,,24422.4,2024-03-30 01:24:31
1000000684,350,1,,67901.25,2024-05-27 15:04:37
1000000685,810,1,,34170.0,2024-10-24 03:11:20
1000000686,1289,2,2.0,49005.0,2024-08-29 14:18:38
1000000687,567,2,2.0,26136.0,2024-07-10 15:37:43
1000000688,797,1,,18987.0,2025-08-25 18:46:17
1000000689,1169,1,,127025.4,2024-06-21 18:33:52
1000000690,326,1,,87700.8,2025-09-16 12:11:10
1000000691,97,2,3.0,43451.1,2025-02-19 22:40:39
1000000692,1158,2,2.0,26136.0,2024-01-08 10:58:51
1000000693,293,1,,30240.0,2024-02-13 17:37:36
1000000694,788,2,2.0,42688.8,2025-06-19 02:42:35
1000000695,881,2,1.0,17787.0,2024-09-07 04:30:01
1000000696,1345,1,,55950.0,2025-04-29 05:22:36
1000000697,660,2,1.0,17242.5,2025-04-06 06:28:17
1000000698,954,1,,17235.0,2024-02-22 22:24:00
1000000699,889,2,4.0,59169.0,2024-10-16 16:28:54
1000000700,396,1,,40031.4,2025-04-17 02:55:29
1000000701,1425,2,3.0,13794.0,2024-03-09 03:57:22
1000000702,1147,2,3.0,30346.8,2024-08-09 02:13:59
1000000703,1368,2,4.0,18150.0,2024-12-06 06:40:20
1000000704,601,1,,43888.8,2024-02-19 11:05:16
1000000705,767,1,,74226.0,2024-10-26 16:38:12
1000000706,949,2,2.0,46554.75,2025-09-11 21:51:53
1000000707,1242,1,,55213.88,2024-06-26 18:48:29
1000000708,1110,1,,15429.6,2025-03-14 01:03:26
1000000709,164,2,1.0,18150.0,2025-06-16 09:24:59
1000000710,762,2,4.0,14229.6,2025-01-04 19:14:50
1000000711,1116,1,,83092.8,2024-06-29 03:52:56
1000000712,937,1,,55513.88,2024-02-15 10:24:18
1000000713,1052,2,3.0,35283.6,2024-10-15 07:19:57
1000000714,899,1,,19287.0,2025-08-29 19:28:26
1000000715,1406,2,4.0,14520.0,2024-01-05 04:05:58
1000000716,586,1,,31692.0,2024-03-12 13:58:28
1000000717,1415,1,,49433.1,2024-02-17 05:23:21
1000000718,391,1,,81894.9,2024-05-18 11:36:13
1000000719,1041,2,2.0,31305.12,2024-08-22 02:08:00
1000000720,458,1,,65340.0,2025-08-15 02:45:02
1000000721,604,1,,44760.0,2024-09-25 17:53:50
1000000722,624,1,,35685.0,2024-11-30 14:10:44
1000000723,1028,1,,26513.28,2024-04-14 13:48:52
1000000724,504,1,,17535.0,2025-05-01 12:47:25
1000000725,193,2,4.0,15652.56,2025-05-31 21:15:13
1000000726,121,1,,40704.0,2024-07-04 11:31:26
1000000727,1302,1,,29359.2,2025-06-18 14:29:01
1000000728,1495,1,,95344.05,2024-10-26 01:34:26
1000000729,958,1,,67810.5,2024-08-04 17:46:52
1000000730,1024,2,3.0,60838.8,2025-08-26 16:24:10
1000000731,814,2,3.0,13068.0,2025-02-24 09:19:50
1000000732,1036,1,,44460.0,2024-01-09 09:59:58
1000000733,640,1,,27113.28,2024-05-28 04:48:07
1000000734,915,1,,38115.0,2024-02-12 08:02:23
1000000735,544,2,1.0,53361.0,2025-06-03 08:35:35
1000000736,483,2,3.0,14520.0,2025-08-07 18:21:04
1000000737,878,2,2.0,95178.6,2025-03-05 01:39:53
1000000738,820,1,,13614.6,2024-12-15 15:18:41
1000000739,879,2,4.0,15518.25,2024-03-10 22:47:39
1000000740,1468,2,2.0,78262.8,2024-04-19 21:57:06
1000000741,440,1,,54561.0,2024-08-30 11:34:05
1000000742,1295,1,,13068.0,2024-07-10 15:15:04
1000000743,1123,1,,17235.0,2024-08-09 13:36:21
1000000744,1006,1,,52518.6,2024-07-20 08:18:29
1000000745,217,1,,27336.0,2025-01-16 03:39:50
1000000746,258,1,,56412.3,2025-01-01 00:25:19
1000000747,751,2,1.0,29040.0,2024-06-29 08:09:04
1000000748,955,2,2.0,15246.0,2025-02-24 23:03:37
1000000749,867,1,,33444.0,2024-10-29 21:54:58
1000000750,584,1,,52355.25,2024-09-26 00:31:22
1000000751,99,2,2.0,53361.0,2025-07-03 14:54:31
1000000752,593,1,,40704.0,2025-01-22 10:07:08
1000000753,868,1,,44760.0,2025-07-27 16:10:24
1000000754,903,2,3.0,142659.0,2025-09-11 09:05:25
1000000755,445,1,,74816.4,2025-08-25 17:23:34
1000000756,857,1,,67779.12,2025-08-16 10:18:58
1000000757,633,2,4.0,43451.1,2024-12-31 20:56:11
1000000758,1428,1,,54261.0,2024-08-17 03:32:21
1000000759,196,1,,34170.0,2024-01-03 10:14:14
1000000760,212,1,,29659.2,2024-12-16 13:07:06
1000000761,925,1,,16073.4,2025-04-26 17:28:35
1000000762,698,1,,26029.2,2025-03-30 16:40:35
1000000763,1135,1,,42364.2,2024-05-07 12:49:14
1000000764,165,1,,44460.0,2024-09-12 04:59:33
1000000765,960,1,,55350.0,2024-11-16 23:40:34
1000000766,696,1,,38419.92,2024-09-06 23:36:33
1000000767,436,1,,12414.6,2024-10-25 23:33:48
1000000768,1393,1,,15129.6,2025-09-28 23:57:46
1000000769,127,1,,30240.0,2024-12-27 04:24:04
1000000770,326,1,,20166.75,2024-12-25 07:09:02
1000000771,912,2,2.0,29040.0,2025-05-21 21:30:17
1000000772,1041,1,,49905.0,2024-07-22 22:57:18
1000000773,130,1,,29867.4,2025-05-03 05:04:48
1000000774,422,1,,47916.0,2024-11-21 13:42:30
1000000775,110,2,3.0,52272.0,2024-02-29 11:14:30
1000000776,1043,1,,40104.0,2024-01-07 19:05:35
1000000777,841,2,1.0,34303.5,2025-01-30 04:13:20
1000000778,4,1,,14268.0,2024-08-04 07:39:35
1000000779,1307,1,,27588.0,2024-11-23 04:34:49
1000000780,1113,2,3.0,41382.0,2025-08-11 07:45:16
1000000781,1490,1,,96673.92,2025-01-25 00:03:05
1000000782,435,2,1.0,13068.0,2025-02-11 12:20:44
1000000783,905,1,,65731.8,2025-02-06 23:18:45
1000000784,724,1,,26813.28,2025-04-21 16:12:14
1000000785,1436,1,,51727.5,2024-04-06 16:11:46
1000000786,904,1,,99754.5,2024-07-12 15:03:06
1000000787,1186,2,1.0,28459.2,2024-10-27 23:38:37
1000000788,941,1,,106533.0,2024-09-16 14:40:42
1000000789,564,1,,66249.6,2025-06-28 00:33:57
1000000790,965,1,,18142.5,2025-06-29 23:12:29
1000000791,595,1,,19050.0,2024-05-15 16:32:06
1000000792,445,1,,63636.0,2024-11-11 05:28:44
1000000793,987,1,,51727.5,2024-08-14 12:22:53
1000000794,874,2,3.0,88209.0,2025-04-27 18:51:12
1000000795,1493,2,4.0,13794.0,2025-09-02 00:51:11
1000000796,677,1,,96528.72,2024-04-12 22:12:17
1000000797,1247,2,3.0,72904.92,2024-01-11 02:46:21
1000000798,616,2,3.0,16335.0,2025-03-11 06:41:45
1000000799,718,1,,29940.0,2024-02-05 20:59:55
1000000800,1366,1,,44760.0,2025-04-11 20:50:08
1000000801,765,1,,27689.4,2025-02-23 15:49:25
1000000802,633,2,4.0,27588.0,2025-05-07 21:35:10
1000000803,807,1,,58372.5,2025-09-18 16:15:57
1000000804,175,1,,15129.6,2024-02-18 11:45:11
1000000805,544,1,,13914.6,2024-10-18 11:18:38
1000000806,1226,2,2.0,32670.0,2024-07-30 19:41:20
1000000807,268,2,2.0,42688.8,2025-05-18 03:28:21
1000000808,290,2,1.0,16335.0,2024-02-22 20:05:11
1000000809,642,2,1.0,56482.8,2024-07-20 18:50:27
1000000810,884,2,3.0,35574.0,2025-03-04 03:41:34
1000000811,1175,2,4.0,28459.2,2025-08-08 16:41:26
1000000812,48,1,,37074.0,2025-01-10 06:05:31
1000000813,62,1,,31692.0,2024-10-09 07:34:29
1000000814,671,1,,27036.0,2024-10-17 03:14:43
1000000815,590,1,,40220.4,2025-06-19 04:48:39
1000000816,1202,2,4.0,51727.5,2025-04-28 03:18:27
1000000817,958,2,4.0,14520.0,2025-02-17 07:38:35
1000000818,57,1,,55650.0,2025-04-17 09:11:49
1000000819,917,2,3.0,72926.7,2025-07-05 17:15:59
1000000820,907,2,2.0,68302.08,2024-03-04 09:53:13
1000000821,599,1,,65388.0,2024-10-05 20:28:14
1000000822,1494,1,,25729.2,2024-07-13 08:04:07
1000000823,852,1,,15601.5,2024-01-12 13:21:19
1000000824,16,1,,28642.8,2025-03-25 19:29:19
1000000825,112,1,,71758.65,2024-01-26 12:56:39
1000000826,858,2,1.0,45738.0,2024-11-04 19:04:57
1000000827,761,1,,16552.56,2024-11-28 22:06:59
1000000828,1163,1,,76449.9,2024-09-22 18:00:16
1000000829,1413,2,4.0,71874.0,2024-12-13 17:24:13
1000000830,1475,2,3.0,13068.0,2024-06-26 07:31:02
1000000831,168,1,,42582.0,2024-10-04 23:15:45
1000000832,1336,2,2.0,29040.0,2024-03-18 20:09:54
1000000833,1092,2,3.0,48024.9,2025-09-19 20:42:06
1000000834,685,1,,85154.64,2024-06-24 09:16:27
1000000835,689,1,,18104.62,2024-12-15 22:15:44
1000000836,239,1,,70741.2,2024-11-09 05:06:25
1000000837,1437,1,,27336.0,2024-12-13 11:20:25
1000000838,303,2,2.0,39204.0,2025-02-28 02:48:04
1000000839,591,1,,55650.0,2025-04-15 13:27:08
1000000840,291,1,,40331.4,2025-07-18 22:21:56
1000000841,1224,1,,37709.25,2024-02-23 05:14:31
1000000842,313,1,,43560.0,2025-06-04 00:32:22
1000000843,1411,1,,44624.4,2024-03-13 14:44:32
1000000844,30,1,,16141.08,2025-08-04 02:28:39
1000000845,1371,1,,41926.5,2024-08-28 22:42:49
1000000846,167,1,,25613.28,2025-08-26 20:26:41
1000000847,281,1,,29867.4,2024-05-01 10:12:55
1000000848,64,1,,28642.8,2025-07-25 15:48:14
1000000849,172,2,3.0,16008.3,2025-02-23 04:58:24
1000000850,637,1,,55350.0,2024-12-02 22:58:06
1000000851,1006,1,,35685.0,2024-08-09 17:18:42
1000000852,539,2,2.0,19965.0,2024-03-27 12:31:50
1000000853,590,1,,55405.5,2025-07-28 08:58:58
1000000854,1294,2,2.0,26898.3,2025-08-14 00:27:47
1000000855,60,2,2.0,54450.0,2024-04-03 17:45:44
1000000856,136,1,,33870.0,2025-05-13 03:38:56
1000000857,1356,1,,33870.0,2025-08-06 17:23:05
1000000858,371,1,,14268.0,2024-03-28 04:22:13
1000000859,1406,2,2.0,56029.05,2025-08-16 23:29:52
1000000860,1104,1,,25729.2,2025-02-12 05:35:01
1000000861,817,1,,14483.7,2024-12-23 10:36:57
1000000862,240,1,,49905.0,2025-06-06 02:47:34
1000000863,476,1,,54188.4,2024-10-24 16:53:49
1000000864,1115,1,,138871.38,2024-04-25 21:09:04
1000000865,412,1,,55650.0,2025-02-15 14:33:32
1000000866,671,2,4.0,39204.0,2025-06-18 06:24:46
1000000867,328,2,1.0,41382.0,2024-05-18 23:13:15
1000000868,371,1,,36474.0,2024-09-05 05:18:07
1000000869,1048,1,,16718.25,2024-04-24 13:53:05
1000000870,1259,1,,50306.64,2025-02-23 18:10:36
1000000871,397,2,3.0,49821.75,2025-06-02 14:46:54
1000000872,470,1,,36474.0,2025-04-23 01:36:50
1000000873,555,2,4.0,25613.28,2025-02-08 10:47:06
1000000874,1257,2,2.0,14483.7,2024-04-12 03:12:14
1000000875,757,1,,50205.0,2025-03-21 10:25:28
1000000876,216,1,,54778.8,2024-04-07 01:36:43
1000000877,1176,2,1.0,32670.0,2024-10-27 13:58:53
1000000878,2,2,1.0,14520.0,2024-05-25 12:00:35
1000000879,1295,2,4.0,11761.2,2025-04-01 15:58:46
1000000880,1335,2,3.0,23522.4,2024-08-21 20:35:09
1000000881,1445,2,3.0,53288.4,2024-03-15 01:09:44
1000000882,691,1,,13614.6,2024-07-31 17:45:53
1000000883,780,1,,61693.42,2024-08-24 08:53:00
1000000884,338,1,,17172.0,2025-07-09 14:48:58
1000000885,380,1,,27336.0,2024-02-06 12:56:38
1000000886,582,1,,54316.5,2024-12-25 00:08:20
1000000887,711,1,,51727.5,2024-12-21 19:41:00
1000000888,991,1,,19304.62,2025-08-18 04:02:41
1000000889,500,2,4.0,53361.0,2024-10-15 07:11:59
1000000890,99,2,2.0,30492.0,2024-08-13 08:14:58
1000000891,1002,1,,40830.0,2024-10-18 00:03:08
1000000892,1310,1,,44460.0,2025-08-14 17:39:11
1000000893,1276,2,2.0,51727.5,2025-06-09 02:37:37
1000000894,307,1,,78945.0,2024-01-23 02:58:57
1000000895,1133,2,4.0,28459.2,2024-06-02 00:26:44
1000000896,1234,2,3.0,97284.0,2025-08-27 18:05:55
1000000897,573,2,3.0,38419.92,2025-09-29 17:17:46
1000000898,1008,1,,31728.3,2024-06-10 12:56:01
1000000899,1124,1,,29659.2,2024-05-08 19:46:36
1000000900,139,1,,106288.5,2024-05-14 08:31:08
1000000901,771,2,1.0,13721.4,2025-02-25 21:28:53
1000000902,960,2,3.0,73652.7,2024-01-13 00:58:32
1000000903,210,2,2.0,59212.56,2025-09-15 15:45:21
1000000904,498,2,1.0,17968.5,2025-04-11 14:39:13
1000000905,1058,1,,83936.25,2024-07-11 22:05:02
1000000906,350,1,,44760.0,2025-01-09 21:10:34
1000000907,4,2,2.0,71692.5,2025-04-12 02:03:22
1000000908,200,2,4.0,13068.0,2024-05-05 20:22:02
1000000909,474,1,,31382.16,2025-01-09 04:40:47
1000000910,1073,2,1.0,14941.08,2024-05-26 04:46:39
1000000911,679,1,,16020.0,2024-10-08 14:42:11
1000000912,564,1,,90546.48,2024-04-10 11:48:26
1000000913,981,2,1.0,62552.16,2024-03-30 00:16:00
1000000914,560,1,,40830.0,2025-07-17 19:18:56
1000000915,403,2,3.0,14520.0,2024-07-27 11:25:19
1000000916,228,2,2.0,40619.7,2024-12-27 11:15:36
1000000917,331,1,,50205.0,2024-06-17 08:55:40
1000000918,555,2,4.0,44104.5,2025-06-10 00:10:05
1000000919,641,1,,36892.5,2025-02-12 20:24:49
1000000920,1450,1,,29659.2,2025-07-29 10:48:54
1000000921,591,2,1.0,43560.0,2025-04-05 13:50:12
1000000922,934,2,2.0,13721.4,2025-08-17 13:20:12
1000000923,316,2,1.0,13068.0,2025-05-17 02:26:47
1000000924,774,1,,63636.0,2024-08-31 19:28:41
1000000925,1049,1,,27336.0,2025-07-19 00:49:36
1000000926,592,1,,82303.8,2024-02-11 23:20:43
1000000927,797,1,,76631.4,2025-04-13 09:47:51
1000000928,1287,1,,27336.0,2024-02-01 23:45:14
1000000929,405,1,,44188.8,2024-12-05 10:40:54
1000000930,1023,1,,102885.9,2024-12-12 12:39:07
1000000931,649,1,,36483.6,2025-04-05 05:46:11
1000000932,772,2,4.0,23522.4,2025-06-09 09:53:26
1000000933,1290,2,1.0,12414.6,2024-07-18 18:14:39
1000000934,1001,1,,33570.0,2024-12-10 04:54:20
1000000935,611,1,,13914.6,2024-08-17 18:57:35
1000000936,1414,1,,16335.0,2024-07-01 22:25:48
1000000937,888,1,,14374.8,2025-03-18 04:01:06
1000000938,40,1,,16373.4,2024-12-15 04:55:45
1000000939,186,1,,30240.0,2025-02-16 04:43:37
1000000940,58,2,3.0,31744.35,2024-01-09 03:23:32
1000000941,1072,1,,55350.0,2025-05-30 09:17:33
1000000942,818,1,,44460.0,2024-01-15 01:51:31
1000000943,1267,2,4.0,39204.0,2025-04-01 13:35:29
1000000944,1101,2,1.0,14229.6,2024-06-06 16:15:37
