order_item_key,order_key,product_key,quantity,unit_price
1069,809,2,1,15000.0
1070,810,1,1,12000.0
1071,810,1,3,12000.0
1072,811,2,2,15000.0
1073,812,1,2,12000.0
1074,813,2,2,15000.0
1075,814,1,2,12600.0
1076,815,1,2,12000.0
1077,816,1,2,12000.0
1078,816,1,1,10800.0
1079,817,2,3,15000.0
1080,818,1,1,12000.0
1081,819,2,3,15000.0
1082,820,2,3,15000.0
1083,820,2,1,16500.0
1084,821,2,3,15000.0
1085,821,1,1,12600.0
1086,822,2,1,15000.0
1087,822,1,3,12600.0
1088,823,1,2,10800.0
1089,824,2,1,13500.0
1090,825,1,2,12600.0
1091,826,1,1,12000.0
1092,826,2,3,15750.0
1093,827,1,3,12600.0
1094,828,1,1,13200.0
1095,829,1,2,10800.0
1096,829,2,3,15000.0
1097,830,2,2,15000.0
1098,830,2,2,15000.0
1099,831,1,1,12000.0
1100,832,1,3,12000.0
1101,833,1,2,12000.0
1102,834,2,3,13500.0
1103,835,1,1,10800.0
1104,835,1,2,12000.0
1105,835,1,3,12000.0
1106,836,2,1,15750.0
1107,837,1,2,12000.0
1108,837,1,3,12000.0
1109,838,1,2,12000.0
1110,839,1,3,10800.0
1111,840,2,3,15000.0
1112,841,2,2,16500.0
1113,842,2,2,15750.0
1114,843,1,3,12000.0
1115,844,1,3,13200.0
1116,845,1,1,12600.0
1117,846,1,1,12600.0
1118,846,1,2,12600.0
1119,847,1,2,10800.0
1120,848,1,2,12600.0
1121,849,1,2,12600.0
1122,850,2,1,13500.0
1123,851,2,3,15000.0
1124,852,2,2,15000.0
1125,853,2,1,16500.0
1126,854,2,3,16500.0
1127,855,1,1,10800.0
1128,855,1,1,12600.0
1129,856,2,3,15000.0
1130,857,2,2,13500.0
1131,858,2,2,15000.0
1132,859,1,1,12000.0
1133,860,2,3,15750.0
1134,861,1,2,10800.0
1135,862,1,1,12600.0
1136,863,2,3,15000.0
1137,864,1,2,12000.0
1138,864,1,2,10800.0
1139,865,2,3,13500.0
1140,865,1,3,13200.0
1141,865,1,3,12000.0
1142,866,2,3,15000.0
1143,867,1,3,12000.0
1144,868,1,3,12000.0
1145,869,2,2,15000.0
1146,870,2,1,13500.0
1147,871,2,2,15000.0
1148,871,1,1,10800.0
1149,872,2,2,15000.0
1150,872,2,1,15750.0
1151,873,2,2,15000.0
1152,874,1,2,10800.0
1153,875,1,1,12600.0
1154,876,2,3,15000.0
1155,877,1,2,12600.0
1156,877,1,2,12000.0
1157,878,2,2,15000.0
1158,879,1,1,12000.0
1159,880,1,1,10800.0
1160,881,1,2,10800.0
1161,882,1,2,12000.0
1162,882,1,2,10800.0
1163,883,1,1,10800.0
1164,884,1,3,12000.0
1165,884,2,1,15750.0
1166,885,1,1,13200.0
1167,886,1,2,12000.0
1168,887,2,2,15000.0
1169,887,2,1,15000.0
1170,888,2,3,15000.0
1171,889,2,1,15750.0
1172,890,2,3,15000.0
1173,891,1,2,12600.0
1174,892,2,2,16500.0
1175,893,1,3,12000.0
1176,894,2,3,15000.0
1177,895,1,2,12000.0
1178,895,2,3,15000.0
1179,896,1,2,12000.0
1180,897,2,2,15000.0
1181,897,2,2,15000.0
1182,897,1,2,10800.0
1183,898,1,3,10800.0
1184,899,1,1,12000.0
1185,899,2,1,13500.0
1186,900,1,2,12000.0
1187,901,1,3,13200.0
1188,901,2,3,15750.0
1189,902,1,1,12600.0
1190,903,2,2,15000.0
1191,903,2,2,15750.0
1192,904,1,1,13200.0
1193,904,1,3,12000.0
1194,905,2,1,16500.0
1195,906,2,3,16500.0
1196,906,1,2,12000.0
1197,907,1,3,12000.0
1198,908,2,3,15000.0
1199,908,2,1,15000.0
1200,909,1,1,10800.0
1201,910,1,2,12600.0
1202,911,1,1,12600.0
1203,912,1,1,12000.0
1204,913,1,3,13200.0
1205,913,1,3,12000.0
1206,914,2,2,15000.0
1207,914,1,2,12600.0
1208,915,2,2,16500.0
1209,916,1,1,12000.0
1210,917,1,2,12000.0
1211,917,1,1,12600.0
1212,918,2,3,13500.0
1213,919,2,3,13500.0
1214,920,2,1,15000.0
1215,920,2,1,15000.0
1216,921,1,2,12000.0
1217,922,1,3,12000.0
1218,923,1,1,12600.0
1219,924,1,1,12000.0
1220,925,2,2,15000.0
1221,925,1,2,10800.0
1222,926,1,2,10800.0
1223,927,1,3,12000.0
1224,927,2,2,15750.0
1225,928,2,2,15000.0
1226,928,2,2,16500.0
1227,929,1,2,12000.0
1228,930,1,3,12000.0
1229,931,1,3,12000.0
1230,931,2,3,16500.0
1231,932,1,3,10800.0
1232,933,1,2,10800.0
1233,934,1,1,10800.0
1234,935,2,2,15000.0
1235,936,1,1,10800.0
1236,937,2,1,15000.0
1237,938,1,1,13200.0
1238,939,1,1,13200.0
1239,940,1,2,12000.0
1240,941,1,1,12000.0
1241,941,2,1,15750.0
1242,942,2,3,15000.0
1243,943,1,3,12000.0
1244,944,1,3,12000.0
1245,945,1,1,12000.0
1246,946,1,1,12000.0
1247,947,2,3,13500.0
1248,947,2,1,15000.0
1249,948,2,3,15000.0
1250,948,2,3,16500.0
1251,949,2,3,15000.0
1252,950,1,3,12600.0
1253,951,2,3,15000.0
1254,952,1,1,12000.0
1255,953,1,3,10800.0
1256,954,1,2,12600.0
1257,954,2,1,15750.0
1258,955,1,1,12000.0
1259,955,2,2,15000.0
1260,956,2,3,15000.0
1261,957,2,3,15000.0
1262,958,1,2,12000.0
1263,959,1,2,10800.0
1264,960,1,3,10800.0
1265,961,1,2,12000.0
1266,962,1,2,12000.0
1267,963,1,3,10800.0
1268,963,1,3,13200.0
1269,964,1,1,12000.0
1270,965,2,1,15750.0
1271,966,1,1,12000.0
1272,967,2,3,15750.0
1273,968,1,3,12600.0
1274,969,1,2,12600.0
1275,970,2,2,15750.0
1276,970,2,2,16500.0
1277,971,1,1,12600.0
1278,971,2,3,15000.0
1279,972,2,2,15000.0
1280,973,2,1,13500.0
1281,974,1,2,12000.0
1282,975,2,1,15750.0
1283,976,2,3,15000.0
1284,977,1,3,12000.0
1285,978,1,2,10800.0
1286,978,1,3,12000.0
1287,979,2,2,15750.0
1288,980,2,1,15000.0
1289,980,2,1,15750.0
1290,981,2,1,15750.0
1291,982,1,2,12600.0
1292,982,1,3,12000.0
1293,983,1,1,12600.0
1294,984,1,3,12600.0
1295,985,1,3,12000.0
1296,986,2,3,15750.0
1297,986,2,1,15000.0
1298,987,2,3,15750.0
1299,988,1,2,12600.0
1300,988,2,3,15750.0
1301,989,1,2,13200.0
1302,989,1,2,12600.0
1303,990,1,2,10800.0
1304,990,1,2,10800.0
1305,990,1,3,12000.0
1306,991,1,2,12000.0
1307,991,2,2,15000.0
1308,992,1,2,12600.0
1309,993,1,2,10800.0
1310,994,1,1,13200.0
1311,995,2,1,15000.0
1312,995,2,1,15000.0
1313,996,1,2,12000.0
1314,997,2,3,15000.0
1315,998,2,3,15000.0
1316,998,1,2,10800.0
1317,999,1,2,13200.0
1318,1000,1,3,12000.0
1319,1001,1,1,12000.0
1320,1002,2,2,15000.0
1321,1003,2,2,15000.0
1322,1003,2,3,16500.0
1323,1004,1,3,12000.0
1324,1005,2,3,15000.0
1325,1006,2,1,15000.0
1326,1007,1,1,10800.0
1327,1008,2,1,15000.0
1328,1008,2,3,15000.0
1329,1009,1,3,13200.0
1330,1009,1,2,12000.0
1331,1010,2,1,15000.0
1332,1010,1,2,12600.0
1333,1011,1,2,12000.0
1334,1011,1,3,10800.0
1335,1012,2,2,15000.0
1336,1013,2,3,15000.0
1337,1014,2,1,15000.0
1338,1014,2,1,15000.0
1339,1015,1,2,12000.0
1340,1015,2,2,15000.0
1341,1016,2,2,15000.0
1342,1017,1,3,12000.0
1343,1018,2,2,13500.0
1344,1019,1,2,12000.0
1345,1020,2,2,16500.0
1346,1020,2,3,15000.0
1347,1021,2,2,15000.0
1348,1021,2,3,15750.0
1349,1022,1,1,10800.0
1350,1022,2,1,15000.0
1351,1023,2,1,15000.0
1352,1024,2,3,16500.0
1353,1025,2,1,15000.0
1354,1026,1,2,12000.0
1355,1027,2,2,15000.0
1356,1028,1,2,10800.0
1357,1029,2,2,13500.0
1358,1030,1,2,12000.0
1359,1031,2,3,15000.0
1360,1032,2,3,15000.0
1361,1033,1,3,13200.0
1362,1034,1,3,12600.0
1363,1034,2,1,15000.0
1364,1035,2,1,15750.0
1365,1036,1,3,12000.0
1366,1036,1,2,10800.0
1367,1037,1,2,12000.0
1368,1038,1,2,12000.0
1369,1039,1,3,12000.0
1370,1040,2,3,15000.0
1371,1040,2,3,15000.0
1372,1041,2,1,15750.0
1373,1042,1,1,10800.0
1374,1043,2,2,15000.0
1375,1043,1,1,12000.0
1376,1044,1,1,12000.0
1377,1044,1,1,12000.0
1378,1045,2,2,15000.0
1379,1046,2,2,15000.0
1380,1046,1,2,10800.0
1381,1047,1,3,12600.0
1382,1047,2,1,15000.0
1383,1047,1,1,12600.0
1384,1048,1,3,10800.0
1385,1049,2,2,16500.0
1386,1049,1,2,12000.0
1387,1050,1,3,12000.0
1388,1051,1,2,13200.0
1389,1052,2,2,13500.0
1390,1053,1,3,12000.0
1391,1054,1,2,12000.0
1392,1055,1,2,10800.0
1393,1056,1,2,12600.0
1394,1057,1,3,12000.0
1395,1057,1,3,12000.0
1396,1058,2,2,15750.0
1397,1059,1,3,10800.0
1398,1059,1,1,12000.0
1399,1060,2,3,15000.0
1400,1060,2,3,15750.0
1401,1061,2,1,15750.0
1402,1062,1,2,12000.0
1403,1063,1,1,12000.0
1404,1064,2,1,16500.0
1405,1064,2,1,13500.0
1406,1065,1,1,12000.0
1407,1066,2,1,15000.0
1408,1067,1,2,12000.0
1409,1068,1,2,12000.0
1410,1069,1,1,13200.0
1411,1069,1,3,12000.0
1412,1069,1,1,12000.0
1413,1070,2,2,15000.0
1414,1071,1,1,12000.0
1415,1071,2,2,16500.0
1416,1072,2,2,15000.0
1417,1073,2,3,15000.0
1418,1073,1,3,12000.0
1419,1074,2,1,15750.0
1420,1074,2,1,15000.0
1421,1075,2,3,16500.0
1422,1076,2,3,15750.0
1423,1077,2,1,15000.0
1424,1078,1,3,12000.0
1425,1078,1,1,12600.0
1426,1078,2,2,15000.0
1427,1079,2,2,13500.0
1428,1080,2,3,13500.0
1429,1081,1,1,12000.0
1430,1082,1,2,10800.0
1431,1082,1,2,12000.0
1432,1083,1,3,13200.0
1433,1084,1,2,13200.0
1434,1085,2,3,15000.0
1435,1086,1,3,13200.0
1436,1087,2,2,15000.0
1437,1087,1,2,12000.0
1438,1088,1,2,12000.0
1439,1089,2,3,13500.0
1440,1090,1,1,10800.0
1441,1091,1,3,12000.0
1442,1092,2,2,13500.0
1443,1093,1,2,12600.0
1444,1094,1,3,12000.0
1445,1094,1,1,12000.0
1446,1095,1,2,12600.0
1447,1096,1,1,12000.0
1448,1097,1,3,12000.0
1449,1097,2,1,13500.0
1450,1098,2,1,15000.0
1451,1099,2,3,16500.0
1452,1099,2,1,15750.0
1453,1100,1,1,12000.0
1454,1101,1,2,12000.0
1455,1102,2,2,16500.0
1456,1102,2,3,15000.0
1457,1102,1,2,12000.0
1458,1103,1,1,10800.0
1459,1104,1,1,13200.0
1460,1105,2,1,15000.0
1461,1106,2,2,15000.0
1462,1107,2,3,15000.0
1463,1108,1,3,13200.0
1464,1109,2,3,13500.0
1465,1110,1,2,12000.0
1466,1111,1,2,10800.0
1467,1111,1,3,12000.0
1468,1112,1,2,12000.0
1469,1113,2,1,15750.0
1470,1114,2,3,15000.0
1471,1115,2,1,13500.0
1472,1115,1,3,12000.0
1473,1116,2,2,16500.0
1474,1117,1,3,13200.0
1475,1118,1,2,12000.0
1476,1119,1,1,12600.0
1477,1120,2,2,15000.0
1478,1121,1,3,12600.0
1479,1122,1,2,13200.0
1480,1123,1,1,12000.0
1481,1123,1,1,12600.0
1482,1124,1,1,13200.0
1483,1125,1,3,12600.0
1484,1126,2,1,15000.0
1485,1127,1,3,12600.0
1486,1128,1,3,12000.0
1487,1129,1,2,10800.0
1488,1130,1,3,13200.0
1489,1130,1,1,12000.0
1490,1131,1,2,12000.0
1491,1132,2,1,16500.0
1492,1133,1,1,12600.0
1493,1134,1,2,12600.0
1494,1135,2,3,15750.0
1495,1136,2,1,15000.0
1496,1137,2,1,15000.0
1497,1138,2,2,15000.0
1498,1139,2,3,15000.0
1499,1140,1,3,10800.0
1500,1141,1,3,10800.0
1501,1142,1,2,12600.0
1502,1143,1,3,10800.0
1503,1144,1,3,12000.0
1504,1145,1,3,13200.0
1505,1146,2,3,15750.0
1506,1147,2,3,15750.0
1507,1148,2,1,15000.0
1508,1149,1,3,12000.0
1509,1149,1,1,12000.0
1510,1150,2,3,16500.0
1511,1151,2,1,13500.0
1512,1151,2,1,15000.0
1513,1152,1,2,12000.0
1514,1153,2,2,13500.0
1515,1154,1,3,10800.0
1516,1155,2,3,15750.0
1517,1156,1,3,12000.0
1518,1157,2,3,16500.0
1519,1157,1,2,12000.0
1520,1157,1,3,12000.0
1521,1158,2,3,15750.0
1522,1159,1,3,12600.0
1523,1160,1,2,12000.0
1524,1161,1,3,12000.0
1525,1162,1,3,13200.0
1526,1163,1,2,12000.0
1527,1164,2,2,15000.0
1528,1164,1,1,12600.0
1529,1164,1,3,12000.0
1530,1165,1,1,12000.0
1531,1166,2,1,15000.0
1532,1167,1,2,13200.0
1533,1168,1,2,12000.0
1534,1168,1,3,10800.0
1535,1168,1,3,12600.0
1536,1169,1,1,12000.0
1537,1170,1,3,12000.0
1538,1171,1,3,12000.0
1539,1172,1,2,13200.0
1540,1172,2,3,15000.0
1541,1173,1,3,12600.0
1542,1173,1,2,13200.0
1543,1174,1,2,12600.0
1544,1175,1,3,12000.0
1545,1176,2,2,15000.0
1546,1177,2,3,15000.0
1547,1177,2,1,15000.0
1548,1177,1,2,12000.0
1549,1178,2,3,15000.0
1550,1179,2,3,13500.0
1551,1179,1,3,10800.0
1552,1180,2,3,13500.0
1553,1181,1,3,10800.0
1554,1182,2,1,15000.0
1555,1183,2,3,15000.0
1556,1184,1,2,12600.0
1557,1184,2,3,15000.0
1558,1185,2,2,15000.0
1559,1186,2,2,15000.0
1560,1187,1,3,12000.0
1561,1187,1,2,12000.0
1562,1188,1,1,12000.0
1563,1189,2,3,15000.0
1564,1189,1,2,12000.0
1565,1190,2,2,15000.0
1566,1191,1,3,12000.0
1567,1192,1,2,12000.0
1568,1193,1,3,12000.0
1569,1194,2,3,15000.0
1570,1194,2,2,15000.0
1571,1195,1,1,10800.0
1572,1195,1,3,12000.0
1573,1196,1,1,13200.0
1574,1197,2,3,15000.0
1575,1197,2,2,16500.0
1576,1198,1,3,10800.0
1577,1199,2,1,13500.0
1578,1200,2,2,15000.0
1579,1201,2,1,15000.0
1580,1202,1,2,12000.0
1581,1203,2,3,15000.0
1582,1204,1,3,13200.0
1583,1205,1,3,10800.0
1584,1206,1,2,12000.0
1585,1207,1,2,12000.0
1586,1208,1,3,12000.0
1587,1208,1,1,10800.0
1588,1209,1,3,12000.0
1589,1210,2,1,15000.0
1590,1211,1,2,12600.0
1591,1212,2,3,16500.0
1592,1213,2,1,15000.0
1593,1213,2,3,13500.0
1594,1214,2,1,15000.0
1595,1214,1,1,12000.0
1596,1215,2,1,15000.0
1597,1216,1,1,12600.0
1598,1217,2,3,13500.0
1599,1218,1,3,12600.0
1600,1219,2,3,13500.0
1601,1220,1,1,12000.0
1602,1221,2,1,15000.0
1603,1221,1,1,12000.0
1604,1222,2,1,15750.0
1605,1223,2,3,15000.0
1606,1224,1,2,12000.0
1607,1224,2,2,15750.0
1608,1225,1,1,12600.0
1609,1225,2,3,16500.0
1610,1226,1,3,12000.0
1611,1226,2,2,15750.0
1612,1227,2,3,16500.0
1613,1228,2,1,15000.0
1614,1229,1,3,12600.0
1615,1230,1,3,12000.0
1616,1231,1,3,12600.0
1617,1232,1,3,12000.0
1618,1233,1,3,12000.0
1619,1233,2,1,15000.0
1620,1234,2,1,16500.0
1621,1235,1,1,12000.0
1622,1236,1,2,13200.0
1623,1237,2,1,16500.0
1624,1238,1,3,12600.0
1625,1239,2,3,13500.0
1626,1240,1,2,12000.0
1627,1241,2,2,15000.0
1628,1242,1,3,12600.0
1629,1243,2,2,15000.0
1630,1243,1,1,12600.0
1631,1244,1,1,12600.0
1632,1244,2,1,15000.0
1633,1245,2,3,16500.0
1634,1245,1,2,12600.0
1635,1246,1,3,12000.0
1636,1246,1,2,10800.0
1637,1247,1,3,12000.0
1638,1248,2,2,15750.0
1639,1249,2,3,15750.0
1640,1249,1,3,13200.0
1641,1249,1,3,12600.0
1642,1250,2,1,15000.0
1643,1251,2,1,15000.0
1644,1252,1,1,12000.0
1645,1253,1,1,12000.0
1646,1254,1,1,12000.0
1647,1255,2,3,15750.0
1648,1256,1,3,12000.0
1649,1256,2,2,16500.0
1650,1257,1,1,12000.0
1651,1258,1,1,12600.0
1652,1258,1,1,12000.0
1653,1259,1,2,12000.0
1654,1260,1,3,12000.0
1655,1261,1,2,12600.0
1656,1262,1,1,12000.0
1657,1263,1,2,12000.0
1658,1264,1,3,12000.0
1659,1264,1,2,12000.0
1660,1265,2,1,15750.0
1661,1266,1,3,12000.0
1662,1267,2,2,15000.0
1663,1268,2,1,15000.0
1664,1268,1,3,10800.0
1665,1269,1,1,12000.0
1666,1270,1,1,10800.0
1667,1271,2,2,15750.0
1668,1272,2,1,15000.0
1669,1273,1,3,12600.0
1670,1274,2,1,15000.0
1671,1275,2,2,15000.0
1672,1275,1,1,12000.0
1673,1276,2,1,15000.0
1674,1276,1,1,10800.0
1675,1277,1,2,12000.0
1676,1277,1,2,13200.0
1677,1278,2,3,15000.0
1678,1279,1,1,12000.0
1679,1279,1,1,10800.0
1680,1280,1,2,10800.0
1681,1280,2,2,16500.0
1682,1281,1,3,13200.0
1683,1282,1,3,10800.0
1684,1282,1,3,10800.0
1685,1283,2,3,13500.0
1686,1284,2,1,15000.0
1687,1285,2,3,15000.0
1688,1285,2,3,15000.0
1689,1285,2,3,15000.0
1690,1286,2,1,15000.0
1691,1287,1,3,12000.0
1692,1288,2,3,15000.0
1693,1289,1,1,13200.0
1694,1290,2,3,15000.0
1695,1291,2,1,15000.0
1696,1291,2,1,15000.0
1697,1292,2,2,15000.0
1698,1293,1,2,12600.0
1699,1294,1,2,12000.0
1700,1295,1,1,10800.0
1701,1296,1,1,12600.0
1702,1297,1,3,12000.0
1703,1298,1,1,12000.0
1704,1299,1,2,10800.0
1705,1299,1,2,12000.0
1706,1300,1,3,12000.0
1707,1301,2,1,15000.0
1708,1302,1,2,10800.0
1709,1303,1,3,13200.0
1710,1304,2,3,15000.0
1711,1305,1,2,12000.0
1712,1305,2,2,15000.0
1713,1305,1,1,13200.0
1714,1306,2,1,16500.0
1715,1307,1,1,12000.0
1716,1308,1,1,10800.0
1717,1309,2,2,13500.0
1718,1310,2,3,13500.0
1719,1310,1,2,12000.0
1720,1311,2,2,15000.0
1721,1312,1,2,12000.0
1722,1312,1,3,12600.0
1723,1313,1,1,10800.0
1724,1314,2,3,15000.0
1725,1315,2,2,15000.0
1726,1316,2,2,15000.0
1727,1317,2,2,15000.0
1728,1318,1,1,12000.0
1729,1318,1,3,10800.0
1730,1319,1,2,12000.0
1731,1320,1,2,12000.0
1732,1320,1,3,12600.0
1733,1321,2,1,15000.0
1734,1322,2,3,15000.0
1735,1323,1,2,12000.0
1736,1323,1,3,13200.0
1737,1324,2,2,15000.0
1738,1325,1,3,10800.0
1739,1325,2,3,15000.0
1740,1326,2,2,15000.0
1741,1327,1,3,12600.0
1742,1327,2,1,13500.0
1743,1328,1,1,12000.0
1744,1329,1,3,12000.0
1745,1329,2,1,15000.0
1746,1330,1,3,12000.0
1747,1331,1,1,12000.0
1748,1332,2,2,15000.0
1749,1333,2,1,15000.0
1750,1333,2,3,13500.0
1751,1334,2,3,15000.0
1752,1335,1,1,10800.0
1753,1336,1,2,10800.0
1754,1337,1,2,12600.0
1755,1338,1,2,12000.0
1756,1339,1,1,10800.0
1757,1339,2,2,15000.0
1758,1340,2,3,16500.0
1759,1341,1,1,12000.0
1760,1342,1,1,12000.0
1761,1342,1,2,12000.0
1762,1343,2,3,15000.0
1763,1343,2,3,15000.0
1764,1344,1,1,12000.0
1765,1345,1,3,12000.0
1766,1346,1,1,13200.0
1767,1347,1,1,12000.0
1768,1348,1,1,12600.0
1769,1349,2,1,15750.0
1770,1349,2,2,15000.0
1771,1350,1,3,12000.0
1772,1351,2,1,15000.0
1773,1352,1,2,12000.0
1774,1353,2,2,15750.0
1775,1353,1,2,12000.0
1776,1354,1,3,12000.0
1777,1355,1,3,10800.0
1778,1356,1,1,12000.0
1779,1357,2,2,15750.0
1780,1358,1,2,12000.0
1781,1358,1,3,12000.0
1782,1359,2,1,13500.0
1783,1359,2,2,15000.0
1784,1359,1,3,12600.0
1785,1360,1,3,12000.0
1786,1361,1,2,12000.0
1787,1362,1,3,12000.0
1788,1363,1,1,12000.0
1789,1364,1,3,10800.0
1790,1365,1,2,12000.0
1791,1365,2,1,15000.0
1792,1366,2,3,13500.0
1793,1367,1,1,10800.0
1794,1367,2,2,15000.0
1795,1368,1,3,12000.0
1796,1369,2,3,15750.0
1797,1370,1,3,12000.0
1798,1371,1,3,12000.0
1799,1372,1,3,10800.0
1800,1373,2,1,15000.0
1801,1374,1,1,12600.0
1802,1374,2,1,15000.0
1803,1375,1,1,10800.0
1804,1375,1,3,12000.0
1805,1376,1,2,10800.0
1806,1376,1,3,12000.0
1807,1377,1,1,10800.0
1808,1378,1,3,12000.0
1809,1379,2,2,15000.0
1810,1380,1,1,12000.0
1811,1380,1,1,10800.0
1812,1381,2,1,16500.0
1813,1382,2,3,15000.0
1814,1383,1,3,12000.0
1815,1383,1,3,12000.0
1816,1383,2,2,15750.0
1817,1384,1,1,12600.0
1818,1385,1,2,13200.0
1819,1385,1,2,12000.0
1820,1386,1,1,12000.0
1821,1387,2,1,15000.0
1822,1388,1,1,12000.0
1823,1389,2,1,13500.0
1824,1389,1,3,10800.0
1825,1390,1,1,12000.0
1826,1391,1,3,12000.0
1827,1392,1,3,12000.0
1828,1393,1,2,10800.0
1829,1394,1,1,12000.0
1830,1394,2,1,15000.0
1831,1395,1,3,12000.0
1832,1396,2,3,15750.0
1833,1397,1,1,13200.0
1834,1398,2,1,15750.0
1835,1399,2,3,15750.0
1836,1400,2,3,16500.0
1837,1400,2,1,15750.0
1838,1401,2,3,13500.0
1839,1402,1,2,12000.0
1840,1402,2,2,13500.0
1841,1403,1,1,12000.0
1842,1404,1,2,12600.0
1843,1404,1,1,13200.0
1844,1404,2,3,15000.0
1845,1405,2,3,15000.0
1846,1406,2,1,15000.0
1847,1407,2,3,15750.0
1848,1407,2,3,13500.0
1849,1408,1,1,12000.0
1850,1409,2,2,13500.0
1851,1410,1,1,13200.0
1852,1410,2,2,15000.0
1853,1411,2,1,15000.0
1854,1412,1,1,12600.0
1855,1413,1,3,12000.0
1856,1414,1,1,13200.0
1857,1415,2,1,15000.0
1858,1416,2,2,15000.0
1859,1417,1,2,12000.0
1860,1418,1,1,12000.0
1861,1419,1,3,12000.0
1862,1419,2,3,15750.0
1863,1419,2,2,15750.0
1864,1420,2,2,15750.0
1865,1421,1,1,12000.0
1866,1422,2,3,16500.0
1867,1423,2,2,13500.0
1868,1423,2,1,15000.0
1869,1424,1,1,12000.0
1870,1425,2,3,15000.0
1871,1426,1,2,13200.0
1872,1427,1,2,13200.0
1873,1427,1,2,12000.0
1874,1428,1,3,12000.0
1875,1429,2,3,16500.0
1876,1429,2,1,15000.0
1877,1430,1,1,12000.0
1878,1431,2,1,15000.0
1879,1431,2,2,15000.0
1880,1432,2,2,15000.0
1881,1432,2,3,15000.0
1882,1432,1,1,10800.0
1883,1433,2,3,15000.0
1884,1433,2,2,15750.0
1885,1434,1,3,12000.0
1886,1435,1,2,12000.0
1887,1435,2,2,15000.0
1888,1436,2,3,15750.0
1889,1436,1,3,13200.0
1890,1437,1,2,12000.0
1891,1438,1,1,10800.0
1892,1439,2,3,15000.0
1893,1440,2,1,15000.0
1894,1441,2,1,13500.0
1895,1442,1,2,12000.0
1896,1442,2,1,15000.0
1897,1442,1,2,12000.0
1898,1443,1,2,12000.0
1899,1444,2,2,13500.0
1900,1444,1,3,12600.0
1901,1445,1,1,12600.0
1902,1446,1,3,13200.0
1903,1447,1,2,12000.0
1904,1447,1,1,12600.0
1905,1448,1,3,12600.0
1906,1449,1,2,12000.0
1907,1450,1,1,12600.0
1908,1451,1,1,12600.0
1909,1452,2,3,15000.0
1910,1452,1,3,12600.0
1911,1453,1,2,12000.0
1912,1453,1,3,12000.0
1913,1453,2,2,15000.0
1914,1454,1,1,12000.0
1915,1455,2,1,15000.0
1916,1455,1,1,10800.0
1917,1456,2,3,15000.0
1918,1457,1,3,12000.0
1919,1457,1,2,10800.0
1920,1458,1,1,12000.0
1921,1459,2,3,15000.0
1922,1460,1,1,12000.0
1923,1460,2,3,15000.0
1924,1461,1,1,12000.0
1925,1461,2,1,15750.0
1926,1461,1,3,12000.0
1927,1462,1,2,12600.0
1928,1463,1,2,12000.0
1929,1463,2,3,13500.0
1930,1464,1,2,12600.0
1931,1464,1,2,12000.0
1932,1465,2,2,15000.0
1933,1465,2,1,15000.0
1934,1465,1,2,12600.0
1935,1466,1,3,10800.0
1936,1467,2,1,16500.0
1937,1467,2,1,15000.0
1938,1468,2,2,13500.0
1939,1469,1,1,12000.0
1940,1469,2,1,15000.0
1941,1470,1,1,12000.0
1942,1471,1,3,12600.0
1943,1472,2,1,15000.0
1944,1473,2,1,13500.0
1945,1473,1,3,12000.0
1946,1474,1,2,12000.0
1947,1474,1,1,12000.0
1948,1475,1,3,12000.0
1949,1475,1,2,10800.0
1950,1476,2,3,15000.0
1951,1476,2,3,16500.0
1952,1477,2,3,15000.0
1953,1478,1,2,12000.0
1954,1479,1,1,13200.0
1955,1479,1,2,10800.0
1956,1480,1,3,12600.0
1957,1481,2,2,13500.0
1958,1481,2,1,13500.0
1959,1482,2,2,16500.0
1960,1482,1,2,13200.0
1961,1483,1,2,12000.0
1962,1484,2,3,13500.0
1963,1485,1,3,10800.0
1964,1485,1,3,12000.0
1965,1486,1,2,12000.0
1966,1486,2,3,15000.0
1967,1487,2,1,15000.0
1968,1487,2,2,15000.0
1969,1488,1,1,12000.0
1970,1489,1,1,13200.0
1971,1490,1,1,13200.0
1972,1491,1,1,10800.0
1973,1492,2,1,15000.0
1974,1492,2,3,13500.0
1975,1492,1,2,12600.0
1976,1493,2,1,15000.0
1977,1494,2,2,15750.0
1978,1495,1,2,12600.0
1979,1496,2,3,15750.0
1980,1497,1,3,12000.0
1981,1498,2,1,15000.0
1982,1499,2,2,16500.0
1983,1500,2,1,15000.0
1984,1500,2,1,15000.0
1985,1501,1,1,12600.0
1986,1502,1,3,12000.0
1987,1502,2,3,16500.0
1988,1503,2,2,15750.0
1989,1503,1,2,12000.0
1990,1504,1,1,12000.0
1991,1505,1,3,10800.0
1992,1506,2,3,15000.0
1993,1507,1,2,12000.0
1994,1508,1,3,12600.0
1995,1509,1,1,12000.0
1996,1510,2,2,16500.0
1997,1511,2,1,15000.0
1998,1511,1,2,12600.0
1999,1511,1,3,12600.0
2000,1512,2,2,13500.0
2001,1513,1,3,12000.0
2002,1514,1,1,12000.0
2003,1514,1,1,12600.0
2004,1515,2,1,15000.0
2005,1516,1,3,12000.0
2006,1517,2,3,15000.0
2007,1518,2,3,15750.0
2008,1519,2,3,15000.0
2009,1520,1,1,12000.0
2010,1520,1,2,12600.0
2011,1521,1,2,13200.0
2012,1521,2,1,13500.0
2013,1522,1,1,12000.0
2014,1522,1,3,12000.0
2015,1523,1,3,12600.0
2016,1524,2,1,15000.0
